Genre,user_id,item_id,Season
Hard rock,98011,3347,Summer
Rap,44983,53,Christmas
Classical,86361,2835,Summer
Rap,97645,1627,Summer
Rap,28332,2517,Summer
Rap,26212,426,get-together
Rap,15069,2988,get-together
Rap,59599,2851,other
Rap,45867,79,get-together
Hard rock,70298,3858,other
Classical,83686,3471,holiday
Rap,87290,14,Summer
Rap,29727,9,Christmas
Rap,55715,1052,Summer
Hard rock,10532,1473,Christmas
Rap,38797,51,Summer
Classical,32594,2921,Summer
Rap,39765,1816,Summer
Rap,53540,5338,Christmas
Rap,219,429,get-together
Rap,89306,331,Christmas
Rap,37555,2830,Summer
Rap,38070,2037,Christmas
Hard rock,80535,1492,office
Rap,12285,1965,office
Rap,53782,16,Christmas
Rap,88741,4572,get-together
Rap,21479,1327,Christmas
Rap,105560,26,Summer
Rap,28352,5,Christmas
Rap,16815,1533,Christmas
Hard rock,90436,2859,Christmas
Rap,41440,1302,get-together
Rap,1732,2376,other
Hard rock,67064,31,Christmas
Hard rock,3695,47,Summer
Rap,4233,164,Christmas
Rap,4032,3754,Summer
Classical,85643,3149,Summer
Hard rock,79151,20,get-together
Classical,9416,5050,get-together
Classical,92107,3997,get-together
Rap,32831,1608,Summer
Rap,14501,5322,Daily
Rap,54980,7,get-together
Rap,100909,3758,get-together
Rap,20501,565,Summer
Rap,27735,1053,Christmas
Hard rock,86582,5734,office
Rap,20332,1129,get-together
Rap,49338,1327,get-together
Rap,87923,2105,other
Rap,105255,2,other
Rap,54891,2391,Summer
Rap,34982,1654,get-together
Rap,11484,4438,Daily
Rap,92340,3617,Summer
Rap,100562,2860,Christmas
Rap,24170,87,Christmas
Rap,366,4120,get-together
Hard rock,31307,3327,Christmas
Rap,72582,63,get-together
Hard rock,13443,2180,Summer
Rap,24581,5,other
Hard rock,27662,3075,other
Rap,52256,3120,Summer
Rap,74402,2901,holiday
Rap,97101,5207,Christmas
Rap,96905,3193,Summer
Rap,45049,2426,Summer
Rap,84083,22,Christmas
Rap,12850,5033,holiday
Hard rock,6195,5170,Christmas
Rap,40134,430,Summer
Hard rock,17873,38,Summer
Rap,28077,895,office
Classical,88192,1524,other
Rap,39497,3042,office
Rap,76261,623,Summer
Rap,2228,4004,Daily
Rap,58451,1071,Summer
Rap,28242,97,get-together
Rap,73986,1316,Summer
Classical,37827,867,Christmas
Hard rock,86417,2021,Daily
Hard rock,4872,4958,Daily
Rap,61484,475,other
Rap,48304,62,Summer
Rap,25689,2957,Christmas
Rap,39278,2504,Christmas
Rap,91967,1779,Christmas
Rap,12061,1707,Christmas
Hard rock,14446,2,Christmas
Classical,49155,1901,Summer
Classical,94747,532,Christmas
Rap,8866,2599,Summer
Rap,35330,5560,get-together
Rap,87912,3256,Summer
Rap,52591,2850,Christmas
Rap,39095,3788,Christmas
Rap,46460,2116,Daily
Rap,6546,2823,get-together
Rap,50084,28,Christmas
Rap,75456,1579,other
Rap,93813,3410,Summer
Rap,19142,100,Summer
Hard rock,57196,3615,other
Rap,48430,649,Christmas
Rap,26558,2039,other
Rap,94966,1804,Summer
Rap,59665,2259,holiday
Rap,38060,47,Christmas
Rap,6484,2496,get-together
Rap,12743,7,Summer
Rap,10156,14,Summer
Classical,65718,97,other
Rap,82238,16,Summer
Rap,67025,2118,other
Rap,29587,91,Christmas
Hard rock,38256,1473,Summer
Classical,69572,3574,office
Hard rock,80033,5061,Summer
Hard rock,95185,88,Summer
Rap,17688,2455,Christmas
Rap,62069,5334,Daily
Rap,87543,788,Summer
Rap,87409,63,get-together
Hard rock,20946,286,Summer
Classical,11871,3280,office
Hard rock,89389,48,Christmas
Rap,31118,2525,Summer
Rap,61241,48,Christmas
Hard rock,12497,146,Summer
Rap,18511,132,holiday
Rap,34990,1001,get-together
Rap,13070,48,Christmas
Rap,2359,2957,Christmas
Rap,26938,17,Christmas
Rap,53876,2599,Summer
Rap,11814,285,get-together
Rap,4860,164,Christmas
Rap,63250,107,other
Rap,57066,2686,Summer
Rap,97369,617,Summer
Classical,9551,2994,Summer
Hard rock,85202,6,Summer
Rap,102586,912,Summer
Rap,57342,10,Summer
Classical,87341,106,other
Rap,104034,1287,Summer
Rap,64311,63,get-together
Rap,52009,3234,Summer
Rap,32484,1473,other
Rap,77868,3103,Christmas
Classical,32904,457,office
Rap,23075,2794,Christmas
Rap,18769,12,Christmas
Rap,5018,31,Christmas
Rap,40457,33,Christmas
Rap,27203,2860,Summer
Rap,50734,19,Summer
Rap,42040,3578,other
Classical,46242,1931,Summer
Rap,59216,5527,office
Rap,29611,2205,holiday
Rap,69083,0,Christmas
Hard rock,78225,16,Christmas
Rap,102141,4050,Daily
Rap,5690,47,Summer
Rap,82657,53,other
Rap,25345,3113,get-together
Rap,34494,79,other
Rap,56645,71,Summer
Classical,57531,1906,get-together
Rap,58522,682,Christmas
Rap,52892,1973,Christmas
Rap,46891,1269,get-together
Rap,74596,44,Summer
Rap,36112,3772,Summer
Classical,30762,4438,office
Rap,57137,2678,other
Rap,88284,97,Summer
Hard rock,44743,19,Christmas
Rap,19053,47,Christmas
Rap,102294,2177,get-together
Classical,94720,1426,Summer
Rap,3475,3700,Summer
Rap,24605,2380,Christmas
Rap,92506,3537,Summer
Rap,98661,3502,get-together
Rap,102702,668,get-together
Rap,66520,5650,get-together
Classical,30225,1825,Summer
Hard rock,19322,1473,Summer
Rap,16843,1357,Daily
Rap,26084,100,Summer
Classical,83436,45,Christmas
Rap,1882,2807,Summer
Rap,71521,984,Christmas
Rap,92044,7,Christmas
Rap,44107,2807,Summer
Rap,27420,3094,get-together
Hard rock,93748,5770,office
Rap,58213,2039,get-together
Rap,41041,3773,other
Classical,60928,3858,Summer
Rap,70793,617,Summer
Rap,16960,2786,Daily
Rap,100639,56,Summer
Rap,45041,3567,Christmas
Classical,52393,153,other
Rap,58643,2035,Summer
Rap,59655,2408,get-together
Rap,52331,3644,Christmas
Hard rock,25227,2342,get-together
Rap,39568,154,Summer
Rap,11785,212,other
Rap,41502,47,Summer
Classical,32198,1734,Christmas
Rap,10700,5648,Daily
Rap,37802,1208,Summer
Rap,67114,99,Christmas
Rap,17307,3110,Summer
Rap,25073,52,Summer
Rap,54560,721,Summer
Rap,53711,2245,Summer
Classical,52693,3644,Christmas
Rap,33055,4625,other
Rap,48156,1574,get-together
Rap,91146,733,get-together
Rap,82769,3667,office
Rap,29791,3460,other
Hard rock,83731,1787,office
Rap,10698,787,Summer
Hard rock,27711,0,Christmas
Hard rock,61080,5081,office
Rap,50303,47,Christmas
Rap,51474,27,Summer
Rap,77700,5400,Daily
Rap,31634,3248,office
Classical,4857,3149,Summer
Rap,6806,2311,Christmas
Rap,26381,4145,office
Rap,20058,29,get-together
Rap,26423,1543,Daily
Hard rock,76742,886,Christmas
Classical,61871,97,Summer
Rap,10837,1972,Summer
Hard rock,55114,4520,Summer
Rap,8076,152,get-together
Rap,82580,1363,Christmas
Classical,46184,1065,Summer
Rap,91938,2180,Christmas
Rap,83838,4815,get-together
Hard rock,15617,472,Daily
Classical,49928,14,Christmas
Rap,9472,7,Christmas
Rap,69095,13,Summer
Rap,30425,3405,Summer
Rap,24219,85,Christmas
Rap,37426,3126,Christmas
Hard rock,93560,6,Summer
Rap,49621,4991,holiday
Rap,74568,7,Summer
Rap,95999,2824,Summer
Rap,19358,26,Christmas
Rap,46343,5738,holiday
Rap,13432,141,Summer
Rap,31383,1335,Christmas
Classical,68970,2369,other
Rap,95019,1546,Summer
Rap,98521,866,Christmas
Rap,97694,1034,get-together
Rap,80764,3032,Christmas
Classical,91717,3279,office
Rap,90086,1071,Christmas
Hard rock,96823,2556,other
Rap,7032,1332,Summer
Classical,87625,1236,Summer
Rap,50138,682,Summer
Rap,50160,100,Summer
Hard rock,72766,976,Daily
Rap,14686,29,get-together
Hard rock,84559,1788,holiday
Rap,90961,29,Summer
Rap,90544,3706,Summer
Rap,102674,12,Summer
Rap,60373,3173,office
Hard rock,30634,72,Summer
Rap,49973,3327,Christmas
Rap,3430,92,Summer
Classical,53783,4698,office
Hard rock,103152,1503,other
Rap,101384,147,Christmas
Rap,53071,4685,Daily
Hard rock,68186,14,get-together
Rap,41561,47,Christmas
Classical,18656,1223,Christmas
Rap,19329,3663,get-together
Classical,9004,5,Christmas
Hard rock,50998,33,Christmas
Classical,26724,3364,Christmas
Rap,100300,2356,Christmas
Rap,20225,3569,Christmas
Classical,57052,45,Christmas
Hard rock,45652,1877,Daily
Rap,37512,2203,Christmas
Classical,50520,2176,other
Rap,55069,1611,Christmas
Hard rock,11831,254,get-together
Rap,103889,662,other
Rap,53028,2949,Summer
Classical,83510,15,Summer
Classical,60322,951,Christmas
Rap,85766,155,Summer
Rap,89222,4605,Daily
Rap,47958,2154,Christmas
Hard rock,39841,67,Christmas
Hard rock,95961,891,other
Rap,71698,2843,Summer
Rap,104442,2574,get-together
Rap,79093,2557,other
Rap,63953,1872,other
Classical,49240,12,Summer
Hard rock,21896,3763,Daily
Rap,33846,3181,Daily
Classical,21143,5274,Summer
Rap,101594,3441,office
Classical,42194,1539,Summer
Classical,97808,130,other
Rap,92555,3188,Summer
Rap,92590,29,get-together
Rap,85099,100,Summer
Rap,58006,3377,Summer
Rap,105251,3235,Summer
Rap,38388,4055,other
Classical,45331,321,Summer
Rap,2128,890,Christmas
Rap,92573,10,Christmas
Classical,1491,676,Summer
Rap,44344,721,Christmas
Rap,73593,20,Christmas
Classical,85660,4179,office
Rap,69779,3458,Christmas
Rap,103576,3477,get-together
Hard rock,5798,3541,Summer
Rap,68497,1675,get-together
Classical,95485,1527,office
Rap,59563,1812,Summer
Rap,24771,7,other
Rap,73063,2009,other
Rap,93613,5003,holiday
Rap,45253,729,get-together
Rap,39522,3330,Summer
Rap,89,100,get-together
Classical,16438,1373,other
Rap,89767,21,Christmas
Classical,18172,4148,Daily
Rap,38324,4567,get-together
Rap,43908,29,other
Rap,99345,1646,Summer
Rap,67460,65,Christmas
Rap,37274,3109,get-together
Rap,50426,28,Summer
Rap,87501,1972,get-together
Rap,93887,3349,other
Rap,67254,1271,get-together
Rap,35614,2696,other
Rap,20603,1931,Christmas
Rap,56602,4541,office
Rap,78413,3716,Summer
Rap,104131,1607,get-together
Rap,59106,3547,Christmas
Classical,18829,2524,Summer
Rap,97088,50,get-together
Rap,74132,4302,office
Rap,44479,8,Summer
Rap,12738,12,Christmas
Rap,32531,2391,other
Rap,75320,28,Summer
Rap,43177,5470,get-together
Classical,33374,2762,other
Rap,72576,464,other
Rap,100274,3188,Summer
Classical,57197,2901,get-together
Hard rock,14328,3069,Summer
Rap,83541,2888,Summer
Hard rock,40870,58,Summer
Rap,93452,1083,Summer
Rap,42038,39,Christmas
Rap,92166,4672,office
Rap,33580,770,Summer
Rap,45937,2291,Christmas
Classical,95613,2663,Summer
Rap,7856,3359,Summer
Rap,17621,4078,get-together
Rap,52010,41,Summer
Rap,5475,6,Christmas
Hard rock,48279,1841,Christmas
Classical,93592,5119,Daily
Rap,76892,20,Christmas
Rap,69221,3145,Christmas
Rap,95056,73,Summer
Classical,92063,2284,Summer
Rap,98179,1166,office
Rap,34964,853,get-together
Rap,70458,532,Summer
Rap,76373,19,Christmas
Rap,66178,3527,get-together
Rap,25551,1007,Summer
Rap,79069,115,Summer
Rap,66499,5052,Daily
Classical,50118,3327,Christmas
Rap,66571,2811,other
Rap,35843,100,Summer
Hard rock,61228,38,Summer
Hard rock,62502,3733,Christmas
Rap,17419,27,get-together
Rap,31238,4675,Christmas
Rap,49866,2455,Christmas
Rap,82600,3527,Summer
Rap,79354,3648,Summer
Rap,17692,1104,get-together
Hard rock,3402,4017,Daily
Rap,82629,3600,get-together
Rap,86207,927,Summer
Rap,20206,63,get-together
Rap,60116,951,Christmas
Rap,57965,940,other
Rap,14211,1655,holiday
Rap,30004,5587,Daily
Classical,56693,5422,other
Rap,37979,704,holiday
Rap,40473,2173,Summer
Rap,6923,3182,Christmas
Rap,28181,7,get-together
Rap,68375,97,get-together
Classical,31821,7,Christmas
Rap,71348,2723,Daily
Rap,85285,3416,Summer
Rap,45632,2995,Summer
Rap,17137,24,Christmas
Hard rock,36714,1035,Summer
Rap,46014,3698,Summer
Rap,32232,5030,Christmas
Rap,63410,1872,other
Rap,38164,29,get-together
Rap,53425,65,Christmas
Hard rock,30702,2612,Summer
Rap,99330,617,Summer
Rap,593,3453,get-together
Classical,66157,2408,other
Rap,57820,2363,Summer
Rap,103142,694,office
Rap,76438,4196,Daily
Rap,88707,2807,Christmas
Rap,74861,1932,Christmas
Rap,33151,2427,get-together
Rap,52710,2004,Christmas
Classical,52787,591,Christmas
Rap,76705,89,Christmas
Rap,92694,873,office
Rap,94542,2013,Summer
Rap,2380,37,get-together
Rap,23571,1765,Christmas
Rap,34687,52,other
Rap,25271,3209,Daily
Hard rock,37801,1106,holiday
Rap,28838,2308,Christmas
Rap,51682,1486,get-together
Rap,30853,10,Christmas
Classical,102826,114,get-together
Rap,61792,1049,Summer
Rap,2011,2049,holiday
Hard rock,33517,5040,Daily
Rap,79955,1933,get-together
Rap,16702,3347,Summer
Hard rock,17939,1332,Summer
Rap,83606,1071,Summer
Rap,84632,3071,holiday
Rap,31594,42,other
Rap,14735,4243,Christmas
Rap,9815,1887,Summer
Rap,38028,3563,office
Hard rock,30313,221,Summer
Rap,25740,27,Christmas
Rap,47189,3774,Daily
Classical,89664,2427,get-together
Rap,32700,40,get-together
Rap,20624,3327,Christmas
Rap,18649,1766,Summer
Rap,29353,5805,Daily
Hard rock,101809,3831,Christmas
Classical,67202,3389,other
Hard rock,1505,5033,Daily
Rap,45922,972,get-together
Rap,31536,3619,Summer
Rap,48970,1047,get-together
Rap,44658,5,Christmas
Hard rock,105123,1837,Summer
Hard rock,41408,4,get-together
Rap,62818,27,Summer
Rap,68182,49,get-together
Rap,33359,1740,other
Rap,99057,3120,Summer
Rap,80224,4915,holiday
Rap,35405,12,Christmas
Rap,24070,3508,get-together
Rap,82914,1725,Summer
Rap,29691,1429,get-together
Rap,35147,48,Christmas
Rap,96202,853,other
Rap,13647,3409,Summer
Rap,65878,18,Christmas
Rap,72419,10,other
Rap,47988,987,holiday
Rap,38166,5178,get-together
Classical,16828,2905,get-together
Rap,2798,5765,get-together
Rap,84193,1253,Summer
Rap,82166,2284,get-together
Rap,52499,2324,Christmas
Rap,85809,1831,Christmas
Rap,25745,119,Summer
Rap,75417,3355,get-together
Rap,61361,3235,Christmas
Rap,102425,35,Summer
Classical,94329,914,holiday
Hard rock,30590,19,Christmas
Rap,102464,5374,get-together
Hard rock,21531,1083,Summer
Rap,90745,806,other
Rap,93342,3260,get-together
Rap,33924,2785,Daily
Classical,27248,1078,Christmas
Rap,54030,2339,other
Classical,32720,3590,Summer
Rap,97143,151,get-together
Rap,43353,1281,Summer
Classical,42395,1811,get-together
Rap,3348,100,Christmas
Rap,55534,10,Christmas
Rap,94519,2727,Summer
Rap,31679,1174,Christmas
Classical,40727,5549,Daily
Rap,35208,2204,office
Rap,45922,3358,office
Rap,12241,5556,office
Rap,79662,1474,Summer
Rap,9410,3327,Christmas
Rap,86590,3182,Christmas
Rap,30191,10,get-together
Rap,43755,51,get-together
Hard rock,32486,3888,get-together
Rap,13061,574,get-together
Rap,38934,2205,get-together
Rap,37286,4815,other
Rap,30620,2270,other
Rap,87513,1915,Summer
Rap,99301,41,Summer
Rap,16213,100,Summer
Rap,4518,294,Summer
Rap,40700,4729,Daily
Classical,98438,1207,Christmas
Classical,8960,1646,Summer
Rap,53771,3097,Christmas
Rap,89197,843,office
Hard rock,3623,2198,Daily
Rap,77205,72,get-together
Rap,85750,1584,other
Classical,49005,100,get-together
Rap,92581,1072,Christmas
Rap,76444,28,Summer
Classical,49303,5542,get-together
Rap,54107,41,Summer
Rap,35294,1948,Christmas
Rap,83049,1850,office
Rap,90731,3214,Summer
Rap,50756,5574,other
Rap,36666,4999,Daily
Rap,64861,3619,Summer
Rap,18189,403,Summer
Rap,36370,43,Christmas
Rap,41070,772,Summer
Rap,4167,1077,other
Rap,104691,1551,Summer
Rap,43562,71,Christmas
Hard rock,6554,2845,other
Rap,2932,5253,Christmas
Classical,19273,561,Summer
Rap,78076,4845,Daily
Rap,66783,2599,Summer
Rap,81345,2168,get-together
Rap,11550,47,Christmas
Rap,57496,3248,get-together
Classical,29844,4211,Daily
Rap,60863,1106,Daily
Classical,18538,341,Christmas
Rap,24995,5717,office
Classical,21291,1189,Summer
Rap,72497,3587,Summer
Rap,51728,887,office
Rap,35722,1503,get-together
Rap,67417,3210,other
Rap,40298,2189,other
Rap,96361,14,get-together
Hard rock,4002,91,Christmas
Rap,82219,2426,get-together
Rap,100019,1,Christmas
Rap,32422,4562,get-together
Rap,92669,4878,Daily
Rap,30360,2745,get-together
Rap,75942,2753,Christmas
Rap,93630,4852,Daily
Rap,43554,2284,get-together
Rap,55023,2771,office
Rap,37470,4200,get-together
Classical,27552,2377,other
Rap,532,3329,other
Rap,64166,98,other
Rap,37700,3377,Summer
Rap,74105,386,other
Rap,40874,2274,Summer
Classical,3633,14,get-together
Classical,101427,3582,other
Rap,41505,3599,Summer
Rap,77073,26,Summer
Rap,43165,2225,Summer
Rap,20957,972,other
Rap,40969,10,Christmas
Classical,19770,2158,Christmas
Classical,37009,532,Christmas
Hard rock,65522,1473,Summer
Rap,25423,82,Summer
Rap,43234,3640,Christmas
Rap,93747,89,Summer
Rap,71767,0,Christmas
Rap,48421,1221,get-together
Rap,38503,1591,Summer
Rap,97061,2931,Daily
Rap,51220,2432,get-together
Classical,23925,2534,office
Hard rock,64848,5747,other
Rap,88343,41,Summer
Rap,58273,2518,Summer
Rap,23396,1902,Christmas
Rap,104901,39,Summer
Rap,79488,27,other
Rap,8245,2386,other
Rap,255,5030,other
Rap,20884,100,Summer
Rap,74592,2852,Summer
Rap,80125,2602,get-together
Rap,136,4418,office
Rap,72255,3599,Summer
Hard rock,84938,2813,other
Rap,52398,862,other
Rap,37854,3210,get-together
Rap,102757,2260,Summer
Rap,80611,47,Summer
Hard rock,37266,1,Christmas
Rap,87122,14,Christmas
Rap,55270,2815,other
Rap,5724,20,Summer
Rap,45271,41,other
Classical,21774,2906,Summer
Rap,41164,1258,office
Rap,78403,4971,Daily
Hard rock,92564,3211,get-together
Rap,71915,5088,office
Rap,16641,3377,Christmas
Rap,6416,851,other
Classical,7924,4030,get-together
Rap,40592,1646,get-together
Rap,53514,1257,Summer
Rap,11128,3127,other
Rap,43445,266,Christmas
Rap,75720,795,Summer
Rap,37386,3825,Daily
Rap,77137,4076,other
Rap,80106,63,get-together
Rap,60859,17,Christmas
Classical,71512,558,office
Classical,96151,3716,Summer
Rap,41030,4098,get-together
Classical,30880,376,office
Rap,68768,30,Summer
Rap,101976,1524,Summer
Rap,39059,822,Summer
Rap,76912,2599,Christmas
Rap,52769,5193,Daily
Rap,105469,1473,get-together
Classical,17696,5,Summer
Rap,48617,2773,get-together
Rap,52734,5279,Daily
Rap,1315,4530,other
Classical,785,868,Summer
Rap,31840,2918,Summer
Rap,64193,2690,other
Rap,26768,782,get-together
Classical,15758,10,Christmas
Rap,56254,17,Summer
Rap,27975,2406,Christmas
Hard rock,66720,1,Christmas
Rap,85987,2345,office
Rap,69216,3841,get-together
Rap,26548,5654,other
Rap,61885,1584,get-together
Rap,87347,461,get-together
Rap,19624,1072,Summer
Rap,100878,2250,Summer
Classical,25267,2695,get-together
Rap,91408,1540,other
Rap,14599,5785,Daily
Rap,82945,1547,Summer
Rap,80665,65,Christmas
Classical,101248,6,Christmas
Rap,99579,1531,holiday
Rap,61583,3419,Summer
Rap,86504,455,get-together
Classical,72234,1467,get-together
Rap,3380,5186,Daily
Rap,80136,1801,Summer
Rap,73551,2352,get-together
Rap,76173,1449,other
Rap,4028,3517,get-together
Rap,30026,30,Christmas
Hard rock,46299,879,other
Rap,99076,1728,Summer
Rap,70013,100,Summer
Hard rock,8283,29,get-together
Classical,32328,5294,get-together
Classical,2214,4213,other
Rap,75095,5571,office
Classical,33220,3310,get-together
Rap,24045,2180,Summer
Rap,3938,3482,Christmas
Hard rock,45476,4124,holiday
Rap,24651,97,holiday
Rap,87093,3260,Summer
Rap,63331,4,Summer
Rap,55191,17,Christmas
Hard rock,82859,4847,Daily
Rap,89669,1236,Summer
Rap,10736,2415,get-together
Rap,3699,3297,office
Rap,57612,1158,office
Rap,98677,1779,Summer
Hard rock,29990,4414,Daily
Rap,105190,2901,holiday
